method,m,i,step,cost,time
random,1,2,6123,31.70782470703125,4.937280893325806
random,1,2,6124,31.879680633544922,4.937280893325806
random,1,2,6125,31.879680633544922,4.937280893325806
random,1,2,6126,31.89713478088379,4.937280893325806
random,1,2,6127,31.585426330566406,4.937280893325806
random,1,2,6128,31.80160903930664,4.937280893325806
random,1,2,6129,31.80160903930664,4.937280893325806
random,1,2,6130,31.80160903930664,4.937280893325806
random,1,2,6131,32.25654220581055,4.937280893325806
random,1,2,6132,32.51221466064453,4.937280893325806
random,1,2,6133,32.51221466064453,4.937280893325806
random,1,2,6134,32.514404296875,4.937280893325806
random,1,2,6135,31.896133422851562,4.937280893325806
random,1,2,6136,31.994037628173828,4.937280893325806
random,1,2,6137,32.36796569824219,4.937280893325806
random,1,2,6138,31.9471435546875,4.937280893325806
random,1,2,6139,31.97119903564453,4.937280893325806
random,1,2,6140,31.65052604675293,4.937280893325806
random,1,2,6141,31.503543853759766,4.937280893325806
random,1,2,6142,31.509761810302734,4.937280893325806
random,1,2,6143,31.71272087097168,4.937280893325806
random,1,2,6144,31.65738868713379,4.937280893325806
random,1,2,6145,31.752471923828125,4.937280893325806
random,1,2,6146,31.81621551513672,4.937280893325806
random,1,2,6147,31.81621551513672,4.937280893325806
random,1,2,6148,32.19171142578125,4.937280893325806
random,1,2,6149,32.230281829833984,4.937280893325806
random,1,2,6150,32.23027801513672,4.937280893325806
random,1,2,6151,32.23027801513672,4.937280893325806
random,1,2,6152,32.48785400390625,4.937280893325806
random,1,2,6153,32.518043518066406,4.937280893325806
random,1,2,6154,32.607242584228516,4.937280893325806
random,1,2,6155,32.655296325683594,4.937280893325806
random,1,2,6156,32.76284408569336,4.937280893325806
random,1,2,6157,33.297515869140625,4.937280893325806
random,1,2,6158,32.75950622558594,4.937280893325806
random,1,2,6159,32.58808135986328,4.937280893325806
random,1,2,6160,32.489105224609375,4.937280893325806
random,1,2,6161,32.489105224609375,4.937280893325806
random,1,2,6162,32.843074798583984,4.937280893325806
random,1,2,6163,32.91750717163086,4.937280893325806
random,1,2,6164,33.12846374511719,4.937280893325806
random,1,2,6165,33.322959899902344,4.937280893325806
random,1,2,6166,33.21621322631836,4.937280893325806
random,1,2,6167,32.931549072265625,4.937280893325806
random,1,2,6168,32.5799674987793,4.937280893325806
random,1,2,6169,32.117740631103516,4.937280893325806
random,1,2,6170,31.837039947509766,4.937280893325806
random,1,2,6171,31.837039947509766,4.937280893325806
random,1,2,6172,31.837039947509766,4.937280893325806
random,1,2,6173,31.796173095703125,4.937280893325806
random,1,2,6174,31.36263656616211,4.937280893325806
random,1,2,6175,31.366239547729492,4.937280893325806
random,1,2,6176,31.779891967773438,4.937280893325806
random,1,2,6177,32.08120346069336,4.937280893325806
random,1,2,6178,32.08120346069336,4.937280893325806
random,1,2,6179,32.11962127685547,4.937280893325806
random,1,2,6180,31.81256866455078,4.937280893325806
random,1,2,6181,31.785110473632812,4.937280893325806
random,1,2,6182,31.759010314941406,4.937280893325806
random,1,2,6183,31.824377059936523,4.937280893325806
random,1,2,6184,31.81120491027832,4.937280893325806
random,1,2,6185,31.893226623535156,4.937280893325806
random,1,2,6186,31.208070755004883,4.937280893325806
random,1,2,6187,31.126998901367188,4.937280893325806
random,1,2,6188,31.17473793029785,4.937280893325806
random,1,2,6189,30.996009826660156,4.937280893325806
random,1,2,6190,30.54650115966797,4.937280893325806
random,1,2,6191,31.2575626373291,4.937280893325806
random,1,2,6192,31.036746978759766,4.937280893325806
random,1,2,6193,31.036746978759766,4.937280893325806
random,1,2,6194,31.020217895507812,4.937280893325806
random,1,2,6195,31.1785945892334,4.937280893325806
random,1,2,6196,31.1785945892334,4.937280893325806
random,1,2,6197,31.309009552001953,4.937280893325806
random,1,2,6198,31.38845443725586,4.937280893325806
random,1,2,6199,31.105884552001953,4.937280893325806
random,1,2,6200,31.225502014160156,4.937280893325806
random,1,2,6201,31.417675018310547,4.937280893325806
random,1,2,6202,31.45092010498047,4.937280893325806
random,1,2,6203,31.472129821777344,4.937280893325806
random,1,2,6204,31.569007873535156,4.937280893325806
random,1,2,6205,31.47201156616211,4.937280893325806
random,1,2,6206,31.484228134155273,4.937280893325806
random,1,2,6207,31.799089431762695,4.937280893325806
random,1,2,6208,31.604835510253906,4.937280893325806
random,1,2,6209,31.50182342529297,4.937280893325806
random,1,2,6210,31.163936614990234,4.937280893325806
random,1,2,6211,32.04469299316406,4.937280893325806
random,1,2,6212,32.04469299316406,4.937280893325806
random,1,2,6213,32.39894485473633,4.937280893325806
random,1,2,6214,32.13139724731445,4.937280893325806
random,1,2,6215,32.26888656616211,4.937280893325806
random,1,2,6216,32.33876419067383,4.937280893325806
random,1,2,6217,32.4355354309082,4.937280893325806
random,1,2,6218,32.39085006713867,4.937280893325806
random,1,2,6219,32.573055267333984,4.937280893325806
random,1,2,6220,31.90216827392578,4.937280893325806
random,1,2,6221,32.0402946472168,4.937280893325806
random,1,2,6222,32.036293029785156,4.937280893325806
random,1,2,6223,31.960739135742188,4.937280893325806
random,1,2,6224,32.06184768676758,4.937280893325806
random,1,2,6225,32.939353942871094,4.937280893325806
random,1,2,6226,32.27988815307617,4.937280893325806
random,1,2,6227,32.407554626464844,4.937280893325806
random,1,2,6228,32.47880935668945,4.937280893325806
random,1,2,6229,32.47880935668945,4.937280893325806
random,1,2,6230,32.71002960205078,4.937280893325806
random,1,2,6231,32.791751861572266,4.937280893325806
random,1,2,6232,32.791751861572266,4.937280893325806
random,1,2,6233,32.852867126464844,4.937280893325806
random,1,2,6234,32.87885284423828,4.937280893325806
random,1,2,6235,32.87885284423828,4.937280893325806
random,1,2,6236,32.790061950683594,4.937280893325806
random,1,2,6237,33.48861312866211,4.937280893325806
random,1,2,6238,33.5024299621582,4.937280893325806
random,1,2,6239,33.5024299621582,4.937280893325806
random,1,2,6240,33.330421447753906,4.937280893325806
random,1,2,6241,33.446632385253906,4.937280893325806
random,1,2,6242,33.48969268798828,4.937280893325806
random,1,2,6243,33.43873977661133,4.937280893325806
random,1,2,6244,33.570518493652344,4.937280893325806
random,1,2,6245,33.59739303588867,4.937280893325806
random,1,2,6246,33.17662048339844,4.937280893325806
random,1,2,6247,33.20606994628906,4.937280893325806
random,1,2,6248,33.04836654663086,4.937280893325806
random,1,2,6249,32.9968376159668,4.937280893325806
random,1,2,6250,32.9968376159668,4.937280893325806
random,1,2,6251,32.97107696533203,4.937280893325806
random,1,2,6252,32.94795608520508,4.937280893325806
random,1,2,6253,33.037017822265625,4.937280893325806
random,1,2,6254,32.67256164550781,4.937280893325806
random,1,2,6255,32.18147277832031,4.937280893325806
random,1,2,6256,32.006675720214844,4.937280893325806
random,1,2,6257,31.93564796447754,4.937280893325806
random,1,2,6258,31.784481048583984,4.937280893325806
random,1,2,6259,31.711647033691406,4.937280893325806
random,1,2,6260,31.742809295654297,4.937280893325806
random,1,2,6261,31.726991653442383,4.937280893325806
random,1,2,6262,31.726991653442383,4.937280893325806
random,1,2,6263,31.871639251708984,4.937280893325806
random,1,2,6264,31.902931213378906,4.937280893325806
random,1,2,6265,31.913738250732422,4.937280893325806
random,1,2,6266,31.872161865234375,4.937280893325806
random,1,2,6267,31.880863189697266,4.937280893325806
random,1,2,6268,31.880863189697266,4.937280893325806
random,1,2,6269,31.69198226928711,4.937280893325806
random,1,2,6270,31.69198226928711,4.937280893325806
random,1,2,6271,31.400726318359375,4.937280893325806
random,1,2,6272,31.278356552124023,4.937280893325806
random,1,2,6273,31.36722183227539,4.937280893325806
random,1,2,6274,31.36722183227539,4.937280893325806
random,1,2,6275,31.36722183227539,4.937280893325806
random,1,2,6276,31.145519256591797,4.937280893325806
random,1,2,6277,31.064964294433594,4.937280893325806
random,1,2,6278,31.340843200683594,4.937280893325806
random,1,2,6279,31.340843200683594,4.937280893325806
random,1,2,6280,31.340843200683594,4.937280893325806
random,1,2,6281,31.198348999023438,4.937280893325806
random,1,2,6282,31.178455352783203,4.937280893325806
random,1,2,6283,31.178455352783203,4.937280893325806
random,1,2,6284,31.178455352783203,4.937280893325806
random,1,2,6285,31.268178939819336,4.937280893325806
random,1,2,6286,31.268178939819336,4.937280893325806
random,1,2,6287,31.57050323486328,4.937280893325806
random,1,2,6288,31.57050323486328,4.937280893325806
random,1,2,6289,31.177648544311523,4.937280893325806
random,1,2,6290,31.30851173400879,4.937280893325806
random,1,2,6291,31.4366397857666,4.937280893325806
random,1,2,6292,31.33894920349121,4.937280893325806
random,1,2,6293,31.59121322631836,4.937280893325806
random,1,2,6294,31.679012298583984,4.937280893325806
random,1,2,6295,31.679012298583984,4.937280893325806
random,1,2,6296,31.73989486694336,4.937280893325806
random,1,2,6297,31.799434661865234,4.937280893325806
random,1,2,6298,32.62882995605469,4.937280893325806
random,1,2,6299,31.958782196044922,4.937280893325806
random,1,2,6300,32.14358901977539,4.937280893325806
random,1,2,6301,32.219505310058594,4.937280893325806
random,1,2,6302,31.89350128173828,4.937280893325806
random,1,2,6303,31.91604232788086,4.937280893325806
random,1,2,6304,31.8554630279541,4.937280893325806
random,1,2,6305,31.566944122314453,4.937280893325806
random,1,2,6306,31.68623161315918,4.937280893325806
random,1,2,6307,31.590848922729492,4.937280893325806
random,1,2,6308,32.1423225402832,4.937280893325806
random,1,2,6309,32.66083526611328,4.937280893325806
random,1,2,6310,33.11177444458008,4.937280893325806
random,1,2,6311,33.207923889160156,4.937280893325806
random,1,2,6312,33.16175079345703,4.937280893325806
random,1,2,6313,33.21479797363281,4.937280893325806
random,1,2,6314,33.78664779663086,4.937280893325806
random,1,2,6315,33.78664779663086,4.937280893325806
random,1,2,6316,33.77911376953125,4.937280893325806
random,1,2,6317,33.93988037109375,4.937280893325806
random,1,2,6318,34.43837356567383,4.937280893325806
random,1,2,6319,34.24695587158203,4.937280893325806
random,1,2,6320,34.24695587158203,4.937280893325806
random,1,2,6321,34.27984619140625,4.937280893325806
random,1,2,6322,34.177669525146484,4.937280893325806
random,1,2,6323,34.2305908203125,4.937280893325806
random,1,2,6324,33.98017501831055,4.937280893325806
random,1,2,6325,33.75224304199219,4.937280893325806
random,1,2,6326,33.75224304199219,4.937280893325806
random,1,2,6327,33.39320373535156,4.937280893325806
random,1,2,6328,33.45443344116211,4.937280893325806
random,1,2,6329,33.45443344116211,4.937280893325806
random,1,2,6330,33.45443344116211,4.937280893325806
random,1,2,6331,33.44660186767578,4.937280893325806
random,1,2,6332,33.755863189697266,4.937280893325806
random,1,2,6333,33.55366134643555,4.937280893325806
random,1,2,6334,33.55366134643555,4.937280893325806
random,1,2,6335,33.60789489746094,4.937280893325806
random,1,2,6336,33.656776428222656,4.937280893325806
random,1,2,6337,33.60108947753906,4.937280893325806
random,1,2,6338,33.433677673339844,4.937280893325806
random,1,2,6339,33.53577423095703,4.937280893325806
random,1,2,6340,33.53697204589844,4.937280893325806
random,1,2,6341,33.40596008300781,4.937280893325806
random,1,2,6342,33.82051086425781,4.937280893325806
random,1,2,6343,33.291343688964844,4.937280893325806
random,1,2,6344,33.41279602050781,4.937280893325806
random,1,2,6345,33.41279602050781,4.937280893325806
random,1,2,6346,33.74860382080078,4.937280893325806
random,1,2,6347,33.39802169799805,4.937280893325806
random,1,2,6348,33.342525482177734,4.937280893325806
random,1,2,6349,32.138240814208984,4.937280893325806
random,1,2,6350,32.11422348022461,4.937280893325806
random,1,2,6351,32.11422348022461,4.937280893325806
random,1,2,6352,32.099769592285156,4.937280893325806
random,1,2,6353,32.19306564331055,4.937280893325806
random,1,2,6354,32.2872200012207,4.937280893325806
random,1,2,6355,32.29878234863281,4.937280893325806
random,1,2,6356,32.20383834838867,4.937280893325806
random,1,2,6357,32.39049530029297,4.937280893325806
random,1,2,6358,32.106449127197266,4.937280893325806
random,1,2,6359,31.9398250579834,4.937280893325806
random,1,2,6360,31.9398250579834,4.937280893325806
random,1,2,6361,32.405364990234375,4.937280893325806
random,1,2,6362,32.36425018310547,4.937280893325806
random,1,2,6363,32.51601791381836,4.937280893325806
random,1,2,6364,32.34215545654297,4.937280893325806
random,1,2,6365,32.237972259521484,4.937280893325806
random,1,2,6366,31.777265548706055,4.937280893325806
random,1,2,6367,31.674835205078125,4.937280893325806
random,1,2,6368,31.682025909423828,4.937280893325806
random,1,2,6369,31.49783706665039,4.937280893325806
random,1,2,6370,31.497941970825195,4.937280893325806
random,1,2,6371,31.46770668029785,4.937280893325806
random,1,2,6372,31.569313049316406,4.937280893325806
random,1,2,6373,31.11838150024414,4.937280893325806
random,1,2,6374,30.940555572509766,4.937280893325806
random,1,2,6375,31.002948760986328,4.937280893325806
random,1,2,6376,31.002948760986328,4.937280893325806
random,1,2,6377,31.067996978759766,4.937280893325806
random,1,2,6378,31.067996978759766,4.937280893325806
random,1,2,6379,31.320632934570312,4.937280893325806
random,1,2,6380,31.641128540039062,4.937280893325806
random,1,2,6381,31.750234603881836,4.937280893325806
random,1,2,6382,32.34471893310547,4.937280893325806
random,1,2,6383,31.929168701171875,4.937280893325806
random,1,2,6384,31.929168701171875,4.937280893325806
random,1,2,6385,31.918609619140625,4.937280893325806
random,1,2,6386,31.97991943359375,4.937280893325806
random,1,2,6387,31.98645782470703,4.937280893325806
random,1,2,6388,32.076454162597656,4.937280893325806
random,1,2,6389,31.840160369873047,4.937280893325806
random,1,2,6390,31.840160369873047,4.937280893325806
random,1,2,6391,31.376760482788086,4.937280893325806
random,1,2,6392,31.36141586303711,4.937280893325806
random,1,2,6393,31.35460662841797,4.937280893325806
random,1,2,6394,31.35460662841797,4.937280893325806
random,1,2,6395,31.34101104736328,4.937280893325806
random,1,2,6396,31.532955169677734,4.937280893325806
random,1,2,6397,31.310115814208984,4.937280893325806
random,1,2,6398,31.014097213745117,4.937280893325806
random,1,2,6399,31.014097213745117,4.937280893325806
random,1,2,6400,30.6226806640625,4.937280893325806
random,1,2,6401,30.48026466369629,4.937280893325806
random,1,2,6402,30.44593048095703,4.937280893325806
random,1,2,6403,30.406787872314453,4.937280893325806
random,1,2,6404,30.462926864624023,4.937280893325806
random,1,2,6405,30.15751075744629,4.937280893325806
random,1,2,6406,30.15751075744629,4.937280893325806
random,1,2,6407,30.240928649902344,4.937280893325806
random,1,2,6408,30.240928649902344,4.937280893325806
random,1,2,6409,30.308910369873047,4.937280893325806
random,1,2,6410,30.399045944213867,4.937280893325806
random,1,2,6411,30.855499267578125,4.937280893325806
random,1,2,6412,30.892919540405273,4.937280893325806
random,1,2,6413,30.892919540405273,4.937280893325806
random,1,2,6414,30.813819885253906,4.937280893325806
random,1,2,6415,30.81586456298828,4.937280893325806
random,1,2,6416,30.665958404541016,4.937280893325806
random,1,2,6417,30.727439880371094,4.937280893325806
random,1,2,6418,30.715248107910156,4.937280893325806
random,1,2,6419,30.711721420288086,4.937280893325806
random,1,2,6420,30.820066452026367,4.937280893325806
random,1,2,6421,30.820066452026367,4.937280893325806
random,1,2,6422,30.919300079345703,4.937280893325806
random,1,2,6423,31.01824951171875,4.937280893325806
random,1,2,6424,31.59016227722168,4.937280893325806
random,1,2,6425,31.087867736816406,4.937280893325806
random,1,2,6426,31.072036743164062,4.937280893325806
random,1,2,6427,31.455686569213867,4.937280893325806
random,1,2,6428,31.475465774536133,4.937280893325806
random,1,2,6429,31.958274841308594,4.937280893325806
random,1,2,6430,31.97683334350586,4.937280893325806
random,1,2,6431,31.97850799560547,4.937280893325806
random,1,2,6432,32.211849212646484,4.937280893325806
random,1,2,6433,32.038047790527344,4.937280893325806
random,1,2,6434,32.0307502746582,4.937280893325806
random,1,2,6435,32.462791442871094,4.937280893325806
random,1,2,6436,32.49034118652344,4.937280893325806
random,1,2,6437,32.737796783447266,4.937280893325806
random,1,2,6438,33.06748962402344,4.937280893325806
random,1,2,6439,32.98889923095703,4.937280893325806
random,1,2,6440,32.98889923095703,4.937280893325806
random,1,2,6441,32.98689270019531,4.937280893325806
random,1,2,6442,32.98093795776367,4.937280893325806
random,1,2,6443,32.64817428588867,4.937280893325806
random,1,2,6444,32.34626007080078,4.937280893325806
random,1,2,6445,32.34626007080078,4.937280893325806
random,1,2,6446,31.27758026123047,4.937280893325806
random,1,2,6447,31.27758026123047,4.937280893325806
random,1,2,6448,31.202133178710938,4.937280893325806
random,1,2,6449,31.216352462768555,4.937280893325806
random,1,2,6450,31.227968215942383,4.937280893325806
random,1,2,6451,31.227968215942383,4.937280893325806
random,1,2,6452,31.038860321044922,4.937280893325806
random,1,2,6453,31.275177001953125,4.937280893325806
random,1,2,6454,31.5482234954834,4.937280893325806
random,1,2,6455,31.836772918701172,4.937280893325806
random,1,2,6456,31.775901794433594,4.937280893325806
random,1,2,6457,31.612001419067383,4.937280893325806
random,1,2,6458,31.698699951171875,4.937280893325806
random,1,2,6459,31.63897705078125,4.937280893325806
random,1,2,6460,31.63897705078125,4.937280893325806
random,1,2,6461,31.63897705078125,4.937280893325806
random,1,2,6462,31.584400177001953,4.937280893325806
random,1,2,6463,31.60861587524414,4.937280893325806
random,1,2,6464,31.42257308959961,4.937280893325806
random,1,2,6465,31.73092269897461,4.937280893325806
random,1,2,6466,31.780498504638672,4.937280893325806
random,1,2,6467,32.04174041748047,4.937280893325806
random,1,2,6468,32.187889099121094,4.937280893325806
random,1,2,6469,32.144683837890625,4.937280893325806
random,1,2,6470,32.144683837890625,4.937280893325806
random,1,2,6471,31.873096466064453,4.937280893325806
random,1,2,6472,31.83596420288086,4.937280893325806
random,1,2,6473,31.590587615966797,4.937280893325806
random,1,2,6474,31.63369369506836,4.937280893325806
random,1,2,6475,31.8776912689209,4.937280893325806
random,1,2,6476,31.944429397583008,4.937280893325806
random,1,2,6477,32.021114349365234,4.937280893325806
random,1,2,6478,31.98301887512207,4.937280893325806
random,1,2,6479,31.98301887512207,4.937280893325806
random,1,2,6480,32.0293083190918,4.937280893325806
random,1,2,6481,32.96873092651367,4.937280893325806
random,1,2,6482,32.665855407714844,4.937280893325806
random,1,2,6483,32.66568374633789,4.937280893325806
random,1,2,6484,32.625362396240234,4.937280893325806
random,1,2,6485,32.67781066894531,4.937280893325806
random,1,2,6486,32.79945373535156,4.937280893325806
random,1,2,6487,32.80844497680664,4.937280893325806
random,1,2,6488,32.71926498413086,4.937280893325806
random,1,2,6489,32.810646057128906,4.937280893325806
random,1,2,6490,32.65046691894531,4.937280893325806
random,1,2,6491,33.195068359375,4.937280893325806
random,1,2,6492,33.1990966796875,4.937280893325806
random,1,2,6493,33.315486907958984,4.937280893325806
random,1,2,6494,33.3828239440918,4.937280893325806
random,1,2,6495,33.3828239440918,4.937280893325806
random,1,2,6496,33.56035232543945,4.937280893325806
random,1,2,6497,33.59490966796875,4.937280893325806
random,1,2,6498,34.11489486694336,4.937280893325806
random,1,2,6499,34.11489486694336,4.937280893325806
random,1,2,6500,34.11489486694336,4.937280893325806
random,1,2,6501,34.46870040893555,4.937280893325806
random,1,2,6502,34.32850646972656,4.937280893325806
random,1,2,6503,34.32850646972656,4.937280893325806
random,1,2,6504,34.28462219238281,4.937280893325806
random,1,2,6505,34.14244079589844,4.937280893325806
random,1,2,6506,34.115074157714844,4.937280893325806
random,1,2,6507,34.49688720703125,4.937280893325806
random,1,2,6508,34.57083511352539,4.937280893325806
random,1,2,6509,34.49602127075195,4.937280893325806
random,1,2,6510,34.8923225402832,4.937280893325806
random,1,2,6511,34.65971755981445,4.937280893325806
random,1,2,6512,34.70515823364258,4.937280893325806
random,1,2,6513,34.82695007324219,4.937280893325806
random,1,2,6514,34.569091796875,4.937280893325806
random,1,2,6515,34.40458297729492,4.937280893325806
random,1,2,6516,34.46723175048828,4.937280893325806
random,1,2,6517,34.50185012817383,4.937280893325806
random,1,2,6518,34.50185012817383,4.937280893325806
random,1,2,6519,34.47802734375,4.937280893325806
random,1,2,6520,34.667179107666016,4.937280893325806
random,1,2,6521,34.33686828613281,4.937280893325806
random,1,2,6522,34.33207321166992,4.937280893325806
random,1,2,6523,33.65428161621094,4.937280893325806
random,1,2,6524,33.65428161621094,4.937280893325806
random,1,2,6525,33.73872756958008,4.937280893325806
random,1,2,6526,33.84148406982422,4.937280893325806
random,1,2,6527,33.823341369628906,4.937280893325806
random,1,2,6528,33.680999755859375,4.937280893325806
random,1,2,6529,33.680999755859375,4.937280893325806
random,1,2,6530,33.890106201171875,4.937280893325806
random,1,2,6531,33.44916534423828,4.937280893325806
random,1,2,6532,33.32749938964844,4.937280893325806
random,1,2,6533,33.309715270996094,4.937280893325806
random,1,2,6534,33.47772979736328,4.937280893325806
random,1,2,6535,32.70302200317383,4.937280893325806
random,1,2,6536,33.0500373840332,4.937280893325806
random,1,2,6537,33.071136474609375,4.937280893325806
random,1,2,6538,32.891700744628906,4.937280893325806
random,1,2,6539,32.6052131652832,4.937280893325806
random,1,2,6540,32.52031707763672,4.937280893325806
random,1,2,6541,32.56333923339844,4.937280893325806
random,1,2,6542,32.81571960449219,4.937280893325806
random,1,2,6543,33.03364562988281,4.937280893325806
random,1,2,6544,33.07545471191406,4.937280893325806
random,1,2,6545,32.920440673828125,4.937280893325806
random,1,2,6546,32.81135940551758,4.937280893325806
random,1,2,6547,32.854148864746094,4.937280893325806
random,1,2,6548,33.49826431274414,4.937280893325806
random,1,2,6549,33.49826431274414,4.937280893325806
random,1,2,6550,33.3962516784668,4.937280893325806
random,1,2,6551,33.414974212646484,4.937280893325806
random,1,2,6552,33.47052001953125,4.937280893325806
random,1,2,6553,33.461673736572266,4.937280893325806
random,1,2,6554,33.35449981689453,4.937280893325806
random,1,2,6555,33.531761169433594,4.937280893325806
random,1,2,6556,33.497711181640625,4.937280893325806
random,1,2,6557,33.830039978027344,4.937280893325806
random,1,2,6558,33.57848358154297,4.937280893325806
random,1,2,6559,33.675323486328125,4.937280893325806
random,1,2,6560,33.68159866333008,4.937280893325806
random,1,2,6561,33.68159866333008,4.937280893325806
random,1,2,6562,33.68159866333008,4.937280893325806
random,1,2,6563,33.68231964111328,4.937280893325806
random,1,2,6564,33.31803894042969,4.937280893325806
random,1,2,6565,33.52119445800781,4.937280893325806
random,1,2,6566,33.56598663330078,4.937280893325806
random,1,2,6567,33.565765380859375,4.937280893325806
random,1,2,6568,33.24378967285156,4.937280893325806
random,1,2,6569,33.57621383666992,4.937280893325806
random,1,2,6570,33.54972839355469,4.937280893325806
random,1,2,6571,33.60715103149414,4.937280893325806
random,1,2,6572,33.77052307128906,4.937280893325806
random,1,2,6573,33.828773498535156,4.937280893325806
random,1,2,6574,33.828773498535156,4.937280893325806
random,1,2,6575,33.879173278808594,4.937280893325806
random,1,2,6576,33.53445816040039,4.937280893325806
random,1,2,6577,33.38883972167969,4.937280893325806
random,1,2,6578,33.38883972167969,4.937280893325806
random,1,2,6579,33.37229537963867,4.937280893325806
random,1,2,6580,33.37229537963867,4.937280893325806
random,1,2,6581,33.57908630371094,4.937280893325806
random,1,2,6582,33.57908630371094,4.937280893325806
random,1,2,6583,33.75942611694336,4.937280893325806
random,1,2,6584,33.80980682373047,4.937280893325806
random,1,2,6585,33.69499588012695,4.937280893325806
random,1,2,6586,33.64179229736328,4.937280893325806
random,1,2,6587,33.60427474975586,4.937280893325806
random,1,2,6588,34.06256866455078,4.937280893325806
random,1,2,6589,34.1744270324707,4.937280893325806
random,1,2,6590,34.0007438659668,4.937280893325806
random,1,2,6591,33.91588592529297,4.937280893325806
random,1,2,6592,33.91588592529297,4.937280893325806
random,1,2,6593,33.552452087402344,4.937280893325806
random,1,2,6594,33.68442916870117,4.937280893325806
random,1,2,6595,34.144126892089844,4.937280893325806
random,1,2,6596,34.23141098022461,4.937280893325806
random,1,2,6597,34.14582061767578,4.937280893325806
random,1,2,6598,33.69145965576172,4.937280893325806
random,1,2,6599,33.69145965576172,4.937280893325806
random,1,2,6600,34.009315490722656,4.937280893325806
random,1,2,6601,34.101741790771484,4.937280893325806
random,1,2,6602,34.612361907958984,4.937280893325806
random,1,2,6603,34.422035217285156,4.937280893325806
random,1,2,6604,34.34954071044922,4.937280893325806
random,1,2,6605,34.25657653808594,4.937280893325806
random,1,2,6606,34.25657653808594,4.937280893325806
random,1,2,6607,34.270172119140625,4.937280893325806
random,1,2,6608,34.235328674316406,4.937280893325806
random,1,2,6609,33.81188201904297,4.937280893325806
random,1,2,6610,34.03056335449219,4.937280893325806
random,1,2,6611,33.54595947265625,4.937280893325806
random,1,2,6612,33.085575103759766,4.937280893325806
random,1,2,6613,33.02956008911133,4.937280893325806
random,1,2,6614,33.02956008911133,4.937280893325806
random,1,2,6615,33.00812530517578,4.937280893325806
random,1,2,6616,32.74630355834961,4.937280893325806
random,1,2,6617,32.74652862548828,4.937280893325806
random,1,2,6618,32.863922119140625,4.937280893325806
random,1,2,6619,32.796119689941406,4.937280893325806
random,1,2,6620,32.651878356933594,4.937280893325806
random,1,2,6621,32.470863342285156,4.937280893325806
random,1,2,6622,32.510169982910156,4.937280893325806
random,1,2,6623,32.539180755615234,4.937280893325806
random,1,2,6624,32.62690734863281,4.937280893325806
random,1,2,6625,32.70201873779297,4.937280893325806
random,1,2,6626,32.82599639892578,4.937280893325806
random,1,2,6627,33.19563293457031,4.937280893325806
random,1,2,6628,33.19563293457031,4.937280893325806
random,1,2,6629,33.19563293457031,4.937280893325806
random,1,2,6630,33.19563293457031,4.937280893325806
random,1,2,6631,32.432037353515625,4.937280893325806
random,1,2,6632,32.431190490722656,4.937280893325806
random,1,2,6633,32.39028549194336,4.937280893325806
random,1,2,6634,32.32174301147461,4.937280893325806
random,1,2,6635,32.141441345214844,4.937280893325806
random,1,2,6636,32.141441345214844,4.937280893325806
random,1,2,6637,32.141441345214844,4.937280893325806
random,1,2,6638,32.141441345214844,4.937280893325806
random,1,2,6639,32.09660339355469,4.937280893325806
random,1,2,6640,32.09660339355469,4.937280893325806
random,1,2,6641,32.189605712890625,4.937280893325806
random,1,2,6642,32.58625030517578,4.937280893325806
random,1,2,6643,33.281558990478516,4.937280893325806
random,1,2,6644,32.68463134765625,4.937280893325806
random,1,2,6645,32.611080169677734,4.937280893325806
random,1,2,6646,32.60963821411133,4.937280893325806
random,1,2,6647,32.98646545410156,4.937280893325806
random,1,2,6648,33.54400634765625,4.937280893325806
random,1,2,6649,33.628753662109375,4.937280893325806
random,1,2,6650,33.427101135253906,4.937280893325806
random,1,2,6651,33.21765899658203,4.937280893325806
random,1,2,6652,33.02558898925781,4.937280893325806
random,1,2,6653,33.35397720336914,4.937280893325806
random,1,2,6654,33.103145599365234,4.937280893325806
random,1,2,6655,33.090065002441406,4.937280893325806
random,1,2,6656,33.13618087768555,4.937280893325806
random,1,2,6657,33.15608215332031,4.937280893325806
random,1,2,6658,33.37378692626953,4.937280893325806
random,1,2,6659,33.79300308227539,4.937280893325806
random,1,2,6660,33.54334259033203,4.937280893325806
random,1,2,6661,33.54334259033203,4.937280893325806
random,1,2,6662,33.719478607177734,4.937280893325806
random,1,2,6663,34.16215896606445,4.937280893325806
random,1,2,6664,34.06086730957031,4.937280893325806
random,1,2,6665,34.12406539916992,4.937280893325806
random,1,2,6666,34.24653625488281,4.937280893325806
random,1,2,6667,34.24653625488281,4.937280893325806
random,1,2,6668,34.330345153808594,4.937280893325806
random,1,2,6669,34.330345153808594,4.937280893325806
random,1,2,6670,34.50200653076172,4.937280893325806
random,1,2,6671,34.34235382080078,4.937280893325806
random,1,2,6672,34.36219024658203,4.937280893325806
random,1,2,6673,34.53586959838867,4.937280893325806
random,1,2,6674,34.58827209472656,4.937280893325806
random,1,2,6675,34.58827209472656,4.937280893325806
random,1,2,6676,34.446617126464844,4.937280893325806
random,1,2,6677,34.1448974609375,4.937280893325806
random,1,2,6678,34.237945556640625,4.937280893325806
random,1,2,6679,34.2310676574707,4.937280893325806
random,1,2,6680,34.177589416503906,4.937280893325806
random,1,2,6681,34.38911819458008,4.937280893325806
