method,m,i,step,cost,time
sampled,10,4,117,7.954813003540039,16.770188093185425
sampled,10,4,118,7.809878349304199,16.770188093185425
sampled,10,4,119,7.871203422546387,16.770188093185425
sampled,10,4,120,7.689052581787109,16.770188093185425
sampled,10,4,121,7.689052581787109,16.770188093185425
sampled,10,4,122,7.713749885559082,16.770188093185425
sampled,10,4,123,7.433572769165039,16.770188093185425
sampled,10,4,124,7.532932281494141,16.770188093185425
sampled,10,4,125,7.545097351074219,16.770188093185425
sampled,10,4,126,7.562623500823975,16.770188093185425
sampled,10,4,127,7.44916296005249,16.770188093185425
sampled,10,4,128,7.646406650543213,16.770188093185425
sampled,10,4,129,7.51644229888916,16.770188093185425
sampled,10,4,130,7.51644229888916,16.770188093185425
sampled,10,4,131,7.300260066986084,16.770188093185425
sampled,10,4,132,7.060462951660156,16.770188093185425
sampled,10,4,133,6.960487365722656,16.770188093185425
sampled,10,4,134,6.957686901092529,16.770188093185425
sampled,10,4,135,6.957686901092529,16.770188093185425
sampled,10,4,136,6.904496669769287,16.770188093185425
sampled,10,4,137,6.791597843170166,16.770188093185425
sampled,10,4,138,7.176213264465332,16.770188093185425
sampled,10,4,139,7.04888916015625,16.770188093185425
sampled,10,4,140,6.996708393096924,16.770188093185425
sampled,10,4,141,7.002222061157227,16.770188093185425
sampled,10,4,142,7.002222061157227,16.770188093185425
sampled,10,4,143,7.006034851074219,16.770188093185425
sampled,10,4,144,7.262226104736328,16.770188093185425
sampled,10,4,145,6.991168975830078,16.770188093185425
sampled,10,4,146,7.156487941741943,16.770188093185425
sampled,10,4,147,6.8566975593566895,16.770188093185425
sampled,10,4,148,6.740081787109375,16.770188093185425
sampled,10,4,149,6.740081787109375,16.770188093185425
sampled,10,4,150,6.717977523803711,16.770188093185425
sampled,10,4,151,6.694942951202393,16.770188093185425
sampled,10,4,152,7.17083740234375,16.770188093185425
sampled,10,4,153,7.17083740234375,16.770188093185425
sampled,10,4,154,6.694942951202393,16.770188093185425
sampled,10,4,155,6.9333930015563965,16.770188093185425
sampled,10,4,156,6.9126458168029785,16.770188093185425
sampled,10,4,157,6.760043621063232,16.770188093185425
sampled,10,4,158,7.051322937011719,16.770188093185425
sampled,10,4,159,6.593430995941162,16.770188093185425
sampled,10,4,160,6.902226448059082,16.770188093185425
sampled,10,4,161,6.902226448059082,16.770188093185425
sampled,10,4,162,6.593430995941162,16.770188093185425
sampled,10,4,163,6.704763412475586,16.770188093185425
sampled,10,4,164,6.788372039794922,16.770188093185425
sampled,10,4,165,6.4551897048950195,16.770188093185425
sampled,10,4,166,6.796506881713867,16.770188093185425
sampled,10,4,167,7.063366413116455,16.770188093185425
sampled,10,4,168,7.40248966217041,16.770188093185425
sampled,10,4,169,7.063366413116455,16.770188093185425
sampled,10,4,170,7.072985649108887,16.770188093185425
sampled,10,4,171,7.110199928283691,16.770188093185425
sampled,10,4,172,7.223660469055176,16.770188093185425
sampled,10,4,173,7.26569128036499,16.770188093185425
sampled,10,4,174,8.1007080078125,16.770188093185425
