method,m,i,step,cost,time
sampled,5,5,431,13.369842529296875,53.091943979263306
sampled,5,5,432,13.369842529296875,53.091943979263306
sampled,5,5,433,13.669647216796875,53.091943979263306
sampled,5,5,434,13.614940643310547,53.091943979263306
sampled,5,5,435,13.603391647338867,53.091943979263306
sampled,5,5,436,13.569759368896484,53.091943979263306
sampled,5,5,437,13.922504425048828,53.091943979263306
sampled,5,5,438,13.57839298248291,53.091943979263306
sampled,5,5,439,13.649171829223633,53.091943979263306
sampled,5,5,440,13.59797477722168,53.091943979263306
sampled,5,5,441,13.59797477722168,53.091943979263306
sampled,5,5,442,13.497152328491211,53.091943979263306
sampled,5,5,443,13.459818840026855,53.091943979263306
sampled,5,5,444,13.459818840026855,53.091943979263306
sampled,5,5,445,13.40536880493164,53.091943979263306
sampled,5,5,446,13.399673461914062,53.091943979263306
sampled,5,5,447,13.303500175476074,53.091943979263306
sampled,5,5,448,13.08153247833252,53.091943979263306
sampled,5,5,449,13.035778999328613,53.091943979263306
sampled,5,5,450,12.866608619689941,53.091943979263306
sampled,5,5,451,12.87818717956543,53.091943979263306
sampled,5,5,452,12.87818717956543,53.091943979263306
sampled,5,5,453,12.87818717956543,53.091943979263306
sampled,5,5,454,12.798734664916992,53.091943979263306
sampled,5,5,455,12.798734664916992,53.091943979263306
sampled,5,5,456,12.815357208251953,53.091943979263306
sampled,5,5,457,12.874872207641602,53.091943979263306
sampled,5,5,458,12.874872207641602,53.091943979263306
sampled,5,5,459,12.826547622680664,53.091943979263306
sampled,5,5,460,12.795929908752441,53.091943979263306
sampled,5,5,461,12.795929908752441,53.091943979263306
sampled,5,5,462,12.697248458862305,53.091943979263306
sampled,5,5,463,12.74347972869873,53.091943979263306
sampled,5,5,464,12.757730484008789,53.091943979263306
sampled,5,5,465,12.600733757019043,53.091943979263306
sampled,5,5,466,12.72006893157959,53.091943979263306
sampled,5,5,467,12.771862030029297,53.091943979263306
sampled,5,5,468,12.958383560180664,53.091943979263306
sampled,5,5,469,12.952664375305176,53.091943979263306
sampled,5,5,470,12.967803001403809,53.091943979263306
sampled,5,5,471,12.854046821594238,53.091943979263306
sampled,5,5,472,12.86368179321289,53.091943979263306
sampled,5,5,473,12.706144332885742,53.091943979263306
sampled,5,5,474,12.706144332885742,53.091943979263306
sampled,5,5,475,12.693588256835938,53.091943979263306
sampled,5,5,476,12.535564422607422,53.091943979263306
sampled,5,5,477,12.765789031982422,53.091943979263306
sampled,5,5,478,12.610027313232422,53.091943979263306
sampled,5,5,479,12.39852237701416,53.091943979263306
sampled,5,5,480,12.260988235473633,53.091943979263306
sampled,5,5,481,12.179227828979492,53.091943979263306
sampled,5,5,482,12.179227828979492,53.091943979263306
sampled,5,5,483,12.183316230773926,53.091943979263306
sampled,5,5,484,12.004179000854492,53.091943979263306
sampled,5,5,485,11.989767074584961,53.091943979263306
sampled,5,5,486,12.080618858337402,53.091943979263306
sampled,5,5,487,12.063920021057129,53.091943979263306
sampled,5,5,488,12.085681915283203,53.091943979263306
sampled,5,5,489,12.135730743408203,53.091943979263306
sampled,5,5,490,12.38214111328125,53.091943979263306
sampled,5,5,491,12.596467971801758,53.091943979263306
sampled,5,5,492,12.572617530822754,53.091943979263306
sampled,5,5,493,12.43707275390625,53.091943979263306
sampled,5,5,494,12.373472213745117,53.091943979263306
sampled,5,5,495,12.435731887817383,53.091943979263306
sampled,5,5,496,12.296135902404785,53.091943979263306
sampled,5,5,497,12.337007522583008,53.091943979263306
sampled,5,5,498,12.411282539367676,53.091943979263306
sampled,5,5,499,12.41506576538086,53.091943979263306
sampled,5,5,500,12.439620971679688,53.091943979263306
sampled,5,5,501,12.510184288024902,53.091943979263306
sampled,5,5,502,12.485530853271484,53.091943979263306
sampled,5,5,503,12.512552261352539,53.091943979263306
sampled,5,5,504,12.285703659057617,53.091943979263306
sampled,5,5,505,12.023151397705078,53.091943979263306
sampled,5,5,506,11.953022956848145,53.091943979263306
sampled,5,5,507,11.892478942871094,53.091943979263306
sampled,5,5,508,11.91633129119873,53.091943979263306
sampled,5,5,509,11.571227073669434,53.091943979263306
sampled,5,5,510,11.424739837646484,53.091943979263306
sampled,5,5,511,11.282857894897461,53.091943979263306
sampled,5,5,512,11.172119140625,53.091943979263306
sampled,5,5,513,11.368476867675781,53.091943979263306
sampled,5,5,514,11.368352890014648,53.091943979263306
sampled,5,5,515,11.331853866577148,53.091943979263306
